name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Memories,Memories,Maroon 5,9/20/2019,189486,90,0.764,0.837,0.764,0.32,0,0.0822,-7.209,0.0546,91.019,4,11/8/2019,11/15/2019
everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,11/15/2019,11/22/2019
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,11/15/2019,11/22/2019
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,11/15/2019,11/22/2019
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,10/4/2019,175720,89,0.598,0.0546,0.598,0.427,5.83E-06,0.21,-8.764,0.0317,76.469,4,11/15/2019,11/22/2019
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,11/15/2019,11/22/2019
Lose You To Love Me,Lose You To Love Me,Selena Gomez,10/23/2019,206458,18,0.505,0.576,0.505,0.34,0,0.21,-9.005,0.0438,101.993,4,11/15/2019,11/22/2019
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,5/17/2019,182160,91,0.501,0.751,0.501,0.405,0,0.105,-5.679,0.0319,109.891,4,11/15/2019,11/22/2019
hot girl bummer,hot girl bummer,blackbear,8/23/2019,185093,46,0.778,0.128,0.778,0.559,0,0.399,-7.109,0.0776,129.989,1,11/15/2019,11/22/2019
Memories,Memories,Maroon 5,9/20/2019,189486,90,0.764,0.837,0.764,0.32,0,0.0822,-7.209,0.0546,91.019,4,11/15/2019,11/22/2019
Watermelon Sugar,Watermelon Sugar,Harry Styles,11/17/2019,174000,82,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,11/15/2019,11/22/2019
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,11/22/2019,11/29/2019
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,11/22/2019,11/29/2019
everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,11/22/2019,11/29/2019
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,10/4/2019,175720,89,0.598,0.0546,0.598,0.427,5.83E-06,0.21,-8.764,0.0317,76.469,4,11/22/2019,11/29/2019
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,11/22/2019,11/29/2019
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,11/22/2019,11/29/2019
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,11/22/2019,11/29/2019
Vete,Vete,Bad Bunny,11/21/2019,192024,81,0.886,0.0363,0.886,0.672,8.78E-06,0.101,-4.394,0.188,91.976,4,11/22/2019,11/29/2019
Lose You To Love Me,Lose You To Love Me,Selena Gomez,10/23/2019,206458,18,0.505,0.576,0.505,0.34,0,0.21,-9.005,0.0438,101.993,4,11/22/2019,11/29/2019
Dance Monkey,Dance Monkey,Tones And I,5/10/2019,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,11/22/2019,11/29/2019
Heartless,Heartless,The Weeknd,11/27/2019,200080,11,0.531,0.00632,0.531,0.75,7.60E-05,0.117,-5.831,0.111,169.954,4,11/29/2019,12/6/2019
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,11/29/2019,12/6/2019
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,11/29/2019,12/6/2019
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,11/29/2019,12/6/2019
everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,11/29/2019,12/6/2019
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,11/29/2019,12/6/2019
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,10/4/2019,175720,89,0.598,0.0546,0.598,0.427,5.83E-06,0.21,-8.764,0.0317,76.469,4,11/29/2019,12/6/2019
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,11/29/2019,12/6/2019
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,11/1/1994,241106,97,0.336,0.164,0.336,0.627,0,0.0708,-7.463,0.0384,150.273,4,11/29/2019,12/6/2019
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,11/29/2019,12/6/2019
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,12/6/2019,12/13/2019
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,12/6/2019,12/13/2019
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,12/10/2018,239835,89,0.511,0.349,0.511,0.566,0,0.34,-7.23,0.2,83.903,4,12/6/2019,12/13/2019
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,12/6/2019,12/13/2019
Adore You,Adore You,Harry Styles,12/6/2019,207133,78,0.676,0.0237,0.676,0.771,7.00E-06,0.102,-3.675,0.0483,99.048,4,12/6/2019,12/13/2019
Heartless,Heartless,The Weeknd,11/27/2019,200080,11,0.531,0.00632,0.531,0.75,7.60E-05,0.117,-5.831,0.111,169.954,4,12/6/2019,12/13/2019
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,12/6/2019,12/13/2019
Robbery,Death Race For Love,Juice WRLD,3/8/2019,240050,89,0.685,0.328,0.685,0.692,0,0.153,-5.122,0.0457,159.966,5,12/6/2019,12/13/2019
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,12/6/2019,12/13/2019
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,10/4/2019,175720,89,0.598,0.0546,0.598,0.427,5.83E-06,0.21,-8.764,0.0317,76.469,4,12/6/2019,12/13/2019
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,12/12/2019,198912,73,0.881,0.0327,0.881,0.457,0,0.231,-8.191,0.156,136.97,4,12/13/2019,12/20/2019
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,12/13/2019,12/20/2019
Adore You,Fine Line,Harry Styles,12/13/2019,207133,88,0.676,0.0237,0.676,0.771,7.00E-06,0.102,-3.675,0.0483,99.048,4,12/13/2019,12/20/2019
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,12/13/2019,12/20/2019
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,12/13/2019,12/20/2019
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,12/13/2019,12/20/2019
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,12/13/2019,12/20/2019
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,12/13/2019,12/20/2019
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,12/13/2019,12/20/2019
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,11/1/1994,241106,97,0.336,0.164,0.336,0.627,0,0.0708,-7.463,0.0384,150.273,4,12/13/2019,12/20/2019
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,12/20/2019,12/27/2019
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,11/1/1994,241106,97,0.336,0.164,0.336,0.627,0,0.0708,-7.463,0.0384,150.273,4,12/20/2019,12/27/2019
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,12/20/2019,12/27/2019
Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,Brenda Lee,10/19/1964,126266,94,0.589,0.614,0.589,0.472,0,0.505,-8.749,0.0502,67.196,4,12/20/2019,12/27/2019
Jingle Bell Rock,The Classic Years: 1956-1962,Bobby Helms,1/1/1992,130973,82,0.754,0.643,0.754,0.424,0,0.0652,-8.463,0.0363,119.705,4,12/20/2019,12/27/2019
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,12/12/2019,198912,73,0.881,0.0327,0.881,0.457,0,0.231,-8.191,0.156,136.97,4,12/20/2019,12/27/2019
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,12/20/2019,12/27/2019
It's the Most Wonderful Time of the Year,The Andy Williams Christmas Album,Andy Williams,1963,151000,68,0.234,0.871,0.234,0.526,2.34E-06,0.122,-11.656,0.0411,201.739,3,12/20/2019,12/27/2019
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,12/20/2019,12/27/2019
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,12/20/2019,12/27/2019
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,1/3/2020,1/10/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,1/3/2020,1/10/2020
Yummy,Yummy,Justin Bieber,1/3/2020,210426,79,0.687,0.366,0.687,0.514,0,0.116,-6.612,0.0897,145.921,4,1/3/2020,1/10/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,1/3/2020,1/10/2020
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,1/3/2020,1/10/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,1/3/2020,1/10/2020
Dance Monkey,Dance Monkey,Tones And I,5/10/2019,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,1/3/2020,1/10/2020
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,1/3/2020,1/10/2020
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,12/12/2019,198912,73,0.881,0.0327,0.881,0.457,0,0.231,-8.191,0.156,136.97,4,1/3/2020,1/10/2020
everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,1/3/2020,1/10/2020
Therefore I Am,Therefore I Am,Billie Eilish,11/12/2020,174321,96,0.889,0.218,0.889,0.34,0.13,0.055,-7.773,0.0697,94.009,4,11/13/2020,11/20/2020
positions,Positions,Ariana Grande,10/30/2020,172324,98,0.737,0.468,0.737,0.802,0,0.0931,-4.771,0.0878,144.015,4,11/13/2020,11/20/2020
Dakiti,Dakiti,Bad Bunny,10/30/2020,205090,100,0.731,0.401,0.731,0.573,5.22E-05,0.113,-10.059,0.0544,109.928,4,11/13/2020,11/20/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,11/13/2020,11/20/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,11/13/2020,11/20/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,11/13/2020,11/20/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,11/13/2020,11/20/2020
pov,Positions,Ariana Grande,10/30/2020,201882,90,0.487,0.36,0.487,0.534,0,0.1,-5.664,0.0555,131.798,4,11/13/2020,11/20/2020
34+35,Positions,Ariana Grande,10/30/2020,173710,95,0.83,0.237,0.83,0.585,0,0.248,-6.476,0.094,109.978,4,11/13/2020,11/20/2020
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,160000,96,0.709,0.65,0.709,0.548,1.59E-06,0.133,-8.493,0.353,83.995,4,11/13/2020,11/20/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,1/10/2020,1/17/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,1/10/2020,1/17/2020
Good News,Good News,Mac Miller,1/9/2020,342040,67,0.794,0.853,0.794,0.32,0.134,0.112,-12.92,0.173,174.088,4,1/10/2020,1/17/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,1/10/2020,1/17/2020
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,1/10/2020,1/17/2020
Yummy,Yummy,Justin Bieber,1/3/2020,210426,79,0.687,0.366,0.687,0.514,0,0.116,-6.612,0.0897,145.921,4,1/10/2020,1/17/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,1/10/2020,1/17/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,1/10/2020,1/17/2020
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,12/12/2019,198912,73,0.881,0.0327,0.881,0.457,0,0.231,-8.191,0.156,136.97,4,1/10/2020,1/17/2020
Suicidal,Melly vs. Melvin,YNW Melly,11/22/2019,222997,81,0.735,0.334,0.735,0.369,0,0.126,-9.682,0.0688,140.004,4,1/10/2020,1/17/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,1/17/2020,1/24/2020
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,1/17/2020,210800,87,0.808,0.145,0.808,0.745,0,0.292,-5.26,0.342,165.995,4,1/17/2020,1/24/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,1/17/2020,1/24/2020
Good News,Circles,Mac Miller,1/17/2020,342040,78,0.794,0.853,0.794,0.32,0.134,0.112,-12.92,0.173,174.088,4,1/17/2020,1/24/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,1/17/2020,1/24/2020
Blue World,Circles,Mac Miller,1/17/2020,209440,76,0.742,0.389,0.742,0.553,0,0.0694,-8.98,0.419,84.931,4,1/17/2020,1/24/2020
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,1/17/2020,1/24/2020
Suicidal,Melly vs. Melvin,YNW Melly,11/22/2019,222997,81,0.735,0.334,0.735,0.369,0,0.126,-9.682,0.0688,140.004,4,1/17/2020,1/24/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,1/17/2020,1/24/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,1/17/2020,1/24/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,1/24/2020,1/31/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,1/24/2020,1/31/2020
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,1/17/2020,210800,87,0.808,0.145,0.808,0.745,0,0.292,-5.26,0.342,165.995,4,1/24/2020,1/31/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,1/24/2020,1/31/2020
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,1/24/2020,1/31/2020
Suicidal,Melly vs. Melvin,YNW Melly,11/22/2019,222997,81,0.735,0.334,0.735,0.369,0,0.126,-9.682,0.0688,140.004,4,1/24/2020,1/31/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,1/24/2020,1/31/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,1/24/2020,1/31/2020
everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,1/24/2020,1/31/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,1/24/2020,1/31/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,1/31/2020,2/7/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,1/31/2020,2/7/2020
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,1/17/2020,210800,87,0.808,0.145,0.808,0.745,0,0.292,-5.26,0.342,165.995,4,1/31/2020,2/7/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,1/31/2020,2/7/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,1/31/2020,2/7/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,1/31/2020,2/7/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,1/31/2020,2/7/2020
everything i wanted,everything i wanted,Billie Eilish,11/13/2019,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,1/31/2020,2/7/2020
Suicidal,Melly vs. Melvin,YNW Melly,11/22/2019,222997,81,0.735,0.334,0.735,0.369,0,0.126,-9.682,0.0688,140.004,4,1/31/2020,2/7/2020
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,220486,83,0.831,0.269,0.831,0.499,0,0.3,-8.442,0.114,97.956,4,1/31/2020,2/7/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,2/7/2020,2/14/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,2/7/2020,2/14/2020
Intentions,Intentions,Justin Bieber,2/7/2020,212868,83,0.811,0.317,0.811,0.553,0,0.105,-6.644,0.0552,148.014,4,2/7/2020,2/14/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,2/7/2020,2/14/2020
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,220486,83,0.831,0.269,0.831,0.499,0,0.3,-8.442,0.114,97.956,4,2/7/2020,2/14/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2/7/2020,2/14/2020
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,1/17/2020,210800,87,0.808,0.145,0.808,0.745,0,0.292,-5.26,0.342,165.995,4,2/7/2020,2/14/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,2/7/2020,2/14/2020
Don't Start Now,Don't Start Now,Dua Lipa,10/31/2019,183290,87,0.794,0.0125,0.794,0.793,0,0.0952,-4.521,0.0842,123.941,4,2/7/2020,2/14/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2/7/2020,2/14/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,2/14/2020,2/21/2020
Intentions (feat. Quavo),Changes,Justin Bieber,2/14/2020,212866,83,0.806,0.3,0.806,0.546,0,0.102,-6.637,0.0575,147.986,4,2/14/2020,2/21/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,2/14/2020,2/21/2020
No Time To Die,No Time To Die,Billie Eilish,2/13/2020,242265,82,0.38,0.917,0.38,0.219,0.0104,0.0827,-13.273,0.0358,73.537,4,2/14/2020,2/21/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2/14/2020,2/21/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,2/14/2020,2/21/2020
Forever (feat. Post Malone & Clever),Changes,Justin Bieber,2/14/2020,219933,75,0.825,0.538,0.825,0.483,1.48E-05,0.204,-5.746,0.08,139.98,4,2/14/2020,2/21/2020
Blueberry Faygo,Blueberry Faygo,Lil Mosey,2/7/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,2/14/2020,2/21/2020
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,220486,83,0.831,0.269,0.831,0.499,0,0.3,-8.442,0.114,97.956,4,2/14/2020,2/21/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,2/14/2020,2/21/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,2/21/2020,2/28/2020
After Hours,After Hours,The Weeknd,2/19/2020,361946,10,0.663,0.0938,0.663,0.567,0.00978,0.124,-5.941,0.0309,108.959,4,2/21/2020,2/28/2020
Intentions (feat. Quavo),Changes,Justin Bieber,2/14/2020,212866,83,0.806,0.3,0.806,0.546,0,0.102,-6.637,0.0575,147.986,4,2/21/2020,2/28/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2/21/2020,2/28/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,2/21/2020,2/28/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,2/21/2020,2/28/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,2/21/2020,2/28/2020
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,220486,83,0.831,0.269,0.831,0.499,0,0.3,-8.442,0.114,97.956,4,2/21/2020,2/28/2020
Don't Start Now,Don't Start Now,Dua Lipa,10/31/2019,183290,87,0.794,0.0125,0.794,0.793,0,0.0952,-4.521,0.0842,123.941,4,2/21/2020,2/28/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2/21/2020,2/28/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,2/28/2020,3/6/2020
