name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-04-19,2019-04-26
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,83,0.837,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4,2019-04-19,2019-04-26
Sanguine Paradise,Sanguine Paradise,Lil Uzi Vert,2019-04-09,243976,78,0.729,0.0948,0.729,0.603,0.0,0.113,-6.736,0.0666,134.972,4,2019-04-19,2019-04-26
Talk (feat. Disclosure),Free Spirit,Khalid,2019-04-05,197573,76,0.901,0.051,0.901,0.4,0.0,0.0599,-8.575,0.126,135.984,4,2019-04-19,2019-04-26
Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,81,0.581,0.0153,0.581,0.662,0.0,0.111,-5.239,0.303,93.023,4,2019-04-19,2019-04-26
Going Bad (feat. Drake),Championships,Meek Mill,2018-11-30,180522,82,0.889,0.259,0.889,0.496,0.0,0.252,-6.365,0.0905,86.003,4,2019-04-19,2019-04-26
Wow.,Wow.,Post Malone,2018-12-24,149520,18,0.833,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0.178,99.947,4,2019-04-19,2019-04-26
ME! (feat. Brendon Urie of Panic! At The Disco),ME!,Taylor Swift,2019-04-26,193040,3,0.614,0.0291,0.614,0.839,0.0,0.112,-4.143,0.0702,182.123,4,2019-04-26,2019-05-03
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-04-26,2019-05-03
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-04-26,2019-05-03
Old Town Road,Old Town Road,Lil Nas X,2019-03-14,113013,8,0.908,0.0361,0.908,0.517,1.73e-06,0.0949,-6.063,0.129,136.019,4,2019-04-26,2019-05-03
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-04-26,2019-05-03
Talk (feat. Disclosure),Free Spirit,Khalid,2019-04-05,197573,76,0.901,0.051,0.901,0.4,0.0,0.0599,-8.575,0.126,135.984,4,2019-04-26,2019-05-03
Sanguine Paradise,Sanguine Paradise,Lil Uzi Vert,2019-04-09,243976,78,0.729,0.0948,0.729,0.603,0.0,0.113,-6.736,0.0666,134.972,4,2019-04-26,2019-05-03
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,83,0.837,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4,2019-04-26,2019-05-03
Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,81,0.581,0.0153,0.581,0.662,0.0,0.111,-5.239,0.303,93.023,4,2019-04-26,2019-05-03
Wow.,Wow.,Post Malone,2018-12-24,149520,18,0.833,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0.178,99.947,4,2019-04-26,2019-05-03
Homicide,Homicide,Logic,2019-05-03,245413,69,0.722,0.145,0.722,0.764,0.0,0.171,-5.656,0.398,139.831,4,2019-05-03,2019-05-10
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-05-03,2019-05-10
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-05-03,2019-05-10
If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,80,0.692,0.524,0.692,0.809,0.0,0.147,-4.198,0.0602,123.911,4,2019-05-03,2019-05-10
ME! (feat. Brendon Urie of Panic! At The Disco),ME!,Taylor Swift,2019-04-26,193040,3,0.614,0.0291,0.614,0.839,0.0,0.112,-4.143,0.0702,182.123,4,2019-05-03,2019-05-10
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-05-03,2019-05-10
Talk (feat. Disclosure),Free Spirit,Khalid,2019-04-05,197573,76,0.901,0.051,0.901,0.4,0.0,0.0599,-8.575,0.126,135.984,4,2019-05-03,2019-05-10
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-05-03,2019-05-10
Old Town Road,Old Town Road,Lil Nas X,2019-03-14,113013,8,0.908,0.0361,0.908,0.517,1.73e-06,0.0949,-6.063,0.129,136.019,4,2019-05-03,2019-05-10
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,83,0.837,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4,2019-05-03,2019-05-10
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-05-10,2019-05-17
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-05-10,2019-05-17
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-05-10,2019-05-17
Homicide (feat. Eminem),Confessions of a Dangerous Mind,Logic,2019-05-10,245386,0,0.694,0.137,0.694,0.759,0.0,0.167,-5.667,0.398,140.055,4,2019-05-10,2019-05-17
If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,80,0.692,0.524,0.692,0.809,0.0,0.147,-4.198,0.0602,123.911,4,2019-05-10,2019-05-17
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-05-10,2019-05-17
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-05-10,2019-05-17
ME! (feat. Brendon Urie of Panic! At The Disco),ME!,Taylor Swift,2019-04-26,193040,3,0.614,0.0291,0.614,0.839,0.0,0.112,-4.143,0.0702,182.123,4,2019-05-10,2019-05-17
Talk (feat. Disclosure),Free Spirit,Khalid,2019-04-05,197573,76,0.901,0.051,0.901,0.4,0.0,0.0599,-8.575,0.126,135.984,4,2019-05-10,2019-05-17
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-05-10,2019-05-17
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.554,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2019-05-17,2019-05-24
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-05-17,2019-05-24
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-05-17,2019-05-24
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-05-17,2019-05-24
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-05-17,2019-05-24
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-05-17,2019-05-24
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-05-17,2019-05-24
I THINK,IGOR,"Tyler, The Creator",2019-05-17,212013,73,0.826,0.00881,0.826,0.579,0.0,0.129,-8.241,0.0801,121.075,4,2019-05-17,2019-05-24
If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,80,0.692,0.524,0.692,0.809,0.0,0.147,-4.198,0.0602,123.911,4,2019-05-17,2019-05-24
Nightmare,Nightmare,Halsey,2019-05-17,231998,73,0.611,0.0188,0.611,0.622,0.0,0.359,-5.075,0.0734,146.11,4,2019-05-17,2019-05-24
The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,200106,76,0.796,0.0247,0.796,0.586,0.0,0.132,-6.946,0.147,97.981,4,2019-05-24,2019-05-31
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.554,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2019-05-24,2019-05-31
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-05-24,2019-05-31
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-05-24,2019-05-31
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-05-24,2019-05-31
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-05-24,2019-05-31
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-05-24,2019-05-31
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-05-24,2019-05-31
Pop Out (feat. Lil Tjay),Pop Out (feat. Lil Tjay),Polo G,2019-02-07,166640,3,0.861,0.121,0.861,0.621,0.0,0.0689,-7.106,0.362,83.976,4,2019-05-24,2019-05-31
If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,80,0.692,0.524,0.692,0.809,0.0,0.147,-4.198,0.0602,123.911,4,2019-05-24,2019-05-31
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-05-31,2019-06-07
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-05-31,2019-06-07
The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,200106,76,0.796,0.0247,0.796,0.586,0.0,0.132,-6.946,0.147,97.981,4,2019-05-31,2019-06-07
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.554,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2019-05-31,2019-06-07
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-05-31,2019-06-07
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-05-31,2019-06-07
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-05-31,2019-06-07
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-05-31,2019-06-07
Pop Out (feat. Lil Tjay),Pop Out (feat. Lil Tjay),Polo G,2019-02-07,166640,3,0.861,0.121,0.861,0.621,0.0,0.0689,-7.106,0.362,83.976,4,2019-05-31,2019-06-07
Never Really Over,Never Really Over,Katy Perry,2019-05-31,223523,79,0.77,0.194,0.77,0.882,0.0,0.316,-4.792,0.0602,99.991,4,2019-05-31,2019-06-07
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-06-07,2019-06-14
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-06-07,2019-06-14
The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,200106,76,0.796,0.0247,0.796,0.586,0.0,0.132,-6.946,0.147,97.981,4,2019-06-07,2019-06-14
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-06-07,2019-06-14
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-06-07,2019-06-14
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.554,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2019-06-07,2019-06-14
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-06-07,2019-06-14
Pop Out (feat. Lil Tjay),Die A Legend,Polo G,2019-06-07,166560,82,0.772,0.15,0.772,0.639,0.0,0.0698,-7.119,0.467,168.112,4,2019-06-07,2019-06-14
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-06-07,2019-06-14
Sucker,Happiness Begins,Jonas Brothers,2019-06-07,181026,84,0.842,0.0427,0.842,0.734,0.0,0.106,-5.065,0.0588,137.958,4,2019-06-07,2019-06-14
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-06-14,2019-06-21
You Need To Calm Down,You Need To Calm Down,Taylor Swift,2019-06-14,171386,6,0.768,0.00838,0.768,0.678,0.0,0.0596,-5.604,0.0505,85.025,4,2019-06-14,2019-06-21
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-06-14,2019-06-21
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-06-14,2019-06-21
No Guidance (feat. Drake),No Guidance (feat. Drake),Chris Brown,2019-06-08,260640,9,0.698,0.123,0.698,0.454,0.0,0.155,-6.756,0.151,92.932,4,2019-06-14,2019-06-21
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-06-14,2019-06-21
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-06-14,2019-06-21
The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,200106,76,0.796,0.0247,0.796,0.586,0.0,0.132,-6.946,0.147,97.981,4,2019-06-14,2019-06-21
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-06-14,2019-06-21
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.554,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2019-06-14,2019-06-21
Señorita,Señorita,Shawn Mendes,2019-06-21,190960,85,0.759,0.037,0.759,0.54,0.0,0.0945,-6.039,0.0287,116.947,4,2019-06-21,2019-06-28
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-06-21,2019-06-28
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-06-21,2019-06-28
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-06-21,2019-06-28
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-06-21,2019-06-28
You Need To Calm Down,You Need To Calm Down,Taylor Swift,2019-06-14,171386,6,0.768,0.00838,0.768,0.678,0.0,0.0596,-5.604,0.0505,85.025,4,2019-06-21,2019-06-28
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-06-21,2019-06-28
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-06-21,2019-06-28
Rodeo,7 EP,Lil Nas X,2019-06-21,158706,75,0.706,0.139,0.706,0.679,6.98e-05,0.465,-5.614,0.0324,140.081,4,2019-06-21,2019-06-28
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4,2019-06-21,2019-06-28
Señorita,Señorita,Shawn Mendes,2019-06-21,190960,85,0.759,0.037,0.759,0.54,0.0,0.0945,-6.039,0.0287,116.947,4,2019-06-28,2019-07-05
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-06-28,2019-07-05
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-06-28,2019-07-05
Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),Ed Sheeran,2019-06-28,197866,83,0.64,0.124,0.64,0.648,0.0,0.0802,-8.113,0.187,92.977,4,2019-06-28,2019-07-05
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-06-28,2019-07-05
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-06-28,2019-07-05
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-06-28,2019-07-05
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-06-28,2019-07-05
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-06-28,2019-07-05
Rodeo,7 EP,Lil Nas X,2019-06-21,158706,75,0.706,0.139,0.706,0.679,6.98e-05,0.465,-5.614,0.0324,140.081,4,2019-06-28,2019-07-05
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-07-05,2019-07-12
Señorita,Señorita,Shawn Mendes,2019-06-21,190960,85,0.759,0.037,0.759,0.54,0.0,0.0945,-6.039,0.0287,116.947,4,2019-07-05,2019-07-12
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-07-05,2019-07-12
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-07-05,2019-07-12
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-07-05,2019-07-12
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2019-07-05,2019-07-12
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-07-05,2019-07-12
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-07-05,2019-07-12
Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),Ed Sheeran,2019-06-28,197866,83,0.64,0.124,0.64,0.648,0.0,0.0802,-8.113,0.187,92.977,4,2019-07-05,2019-07-12
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,2019-04-05,157066,11,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4,2019-07-05,2019-07-12
Señorita,Señorita,Shawn Mendes,2019-06-21,190960,85,0.759,0.037,0.759,0.54,0.0,0.0945,-6.039,0.0287,116.947,4,2019-07-12,2019-07-19
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-07-12,2019-07-19
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-07-12,2019-07-19
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-07-12,2019-07-19
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-07-12,2019-07-19
Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,78,0.64,0.124,0.64,0.647,0.0,0.0801,-8.114,0.186,92.979,4,2019-07-12,2019-07-19
Antisocial (with Travis Scott),No.6 Collaborations Project,Ed Sheeran,2019-07-12,161746,69,0.716,0.132,0.716,0.823,0.0,0.361,-5.313,0.0495,151.957,4,2019-07-12,2019-07-19
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-07-12,2019-07-19
I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,2019-07-12,219946,79,0.798,0.0902,0.798,0.676,0.0,0.0894,-5.041,0.0442,101.956,4,2019-07-12,2019-07-19
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-07-12,2019-07-19
Señorita,Señorita,Shawn Mendes,2019-06-21,190960,85,0.759,0.037,0.759,0.54,0.0,0.0945,-6.039,0.0287,116.947,4,2019-07-19,2019-07-26
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-07-19,2019-07-26
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-07-19,2019-07-26
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-07-19,2019-07-26
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-07-19,2019-07-26
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-07-19,2019-07-26
Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,78,0.64,0.124,0.64,0.647,0.0,0.0801,-8.114,0.186,92.979,4,2019-07-19,2019-07-26
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-07-19,2019-07-26
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2019-07-19,2019-07-26
How Do You Sleep?,How Do You Sleep?,Sam Smith,2019-07-19,202204,82,0.477,0.153,0.477,0.682,0.0,0.0763,-4.931,0.0925,110.567,5,2019-07-19,2019-07-26
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-07-26,2019-08-02
